sasdate,RW,AR1,ARp,OLS,Ridge,Lasso,PCR1,PCR6
2012-10-01,98.0607000969282,97.97843727263486,97.8189033529991,97.76530749301631,97.95506457548804,97.99003318768916,97.81635596450394,97.89699927372294
2012-11-01,98.439373723294,98.34460599163725,98.30092651712923,98.56536170221283,98.30957785295519,98.42858927713355,98.16181961842807,98.1874097680466
2012-12-01,98.54480776961873,98.5328405856556,98.5726891541032,98.09642019587483,98.33737497761989,98.46834472701124,98.48011582113541,98.44571775536042
2013-01-01,98.35972830237056,98.48336308301661,98.52922695256244,98.49513444295623,98.66096527552982,98.62179330436811,98.55376065985845,98.65613762219961
2013-02-01,99.25827398223655,99.09796416355539,99.04636801230761,98.98470179857073,98.93288418828458,99.22348460195077,98.93218305334295,99.14213987025842
2013-03-01,99.59372935508284,99.47483140409193,99.46032606165859,99.42773436707827,99.57401924763658,99.52958724630963,99.46544323396942,99.63285123474526
2013-04-01,99.0222270736854,99.21839661218522,99.31663662250976,99.39581471939869,99.12217958362228,99.28501404757714,99.17353333876305,99.09329811873616
2013-05-01,99.26287011029618,99.35305833734233,99.35228164164835,98.97503657225856,99.33493599326279,99.43644322713641,99.19650661599668,99.30578516362124
2013-06-01,99.59764048525697,99.60436879406839,99.53492045728674,99.73717968382782,99.75096879344815,99.67127977782775,99.5912799636107,99.7799659351096
2013-07-01,98.77495485433325,99.11447445455687,99.14442245085495,99.57884642784006,99.35027574954033,99.38732072639574,99.25033525428518,99.44402426159628
2013-08-01,100.23280810386213,99.99864641327089,99.8810048223577,100.1550517099469,99.87868583357351,99.94912407309448,99.61565449114798,99.81468387672736
2013-09-01,100.67246975072088,100.48300850023719,100.41839291647157,100.78186608817609,100.58798524518735,100.56803650442023,100.46995939690348,100.62756332237326
2013-10-01,100.0043276887946,100.19752903854719,100.32974263301384,100.20722434871858,100.32473931943775,100.47599680057073,100.26293969677197,100.34215860334301
2013-11-01,100.55190326933108,100.54147668709696,100.54344107251002,100.08281808086753,100.43767294867213,100.59514175847812,100.4221052564095,100.57775017095064
2013-12-01,100.72131224753991,100.73215953629997,100.68660814666056,101.60498270370518,101.04624846880361,101.03023259905268,100.7991975733823,100.97003992295737
2014-01-01,99.80440114539367,100.1775847559197,100.23711639160085,100.26501969207855,100.38468826558889,100.44649009332142,100.31038898256875,100.50534167234584
2014-02-01,101.68200363234725,101.3272852754427,101.18222644699287,101.73086285125966,101.09063490773678,101.21322365173054,100.87155560156495,101.08848966580005
2014-03-01,102.88401113676399,102.385383796421,102.2883395858498,102.29562988571627,102.18538110403715,102.22801608554295,102.13557174140449,102.18136205150229
2014-04-01,102.09305113900521,102.17407785059424,102.3876589114596,101.63739147364359,102.12332259618552,102.26227578465972,102.34495515063458,102.43064785611024
2014-05-01,102.77791222854383,102.6680492334499,102.75920249392048,102.78269436939532,102.87830341635275,102.81191209523098,102.65743079154537,102.86201267084478
2014-06-01,103.0895609751961,103.00624746695263,102.99610004815518,103.04878823127083,102.97069057183309,103.04002475247043,102.92845792978828,103.02611067661311
2014-07-01,103.19366994761624,103.1915587490326,103.23725308373697,103.12153545509716,103.39647487896764,103.36663497675012,103.23620477952728,103.42593114765211
2014-08-01,102.57587245818776,102.84874866428964,102.91310979797544,103.13402861012699,103.15089578025545,103.16718197952643,103.0910226707314,103.1325070329223
2014-09-01,103.36211172680316,103.31576376477919,103.24762167814352,103.00212610128354,103.22919011965146,103.35436809860727,103.15821821763718,103.34238746246635
2014-10-01,103.09012478036337,103.22884729714889,103.1908121353126,103.32541553167272,103.377383557698,103.47424688861292,103.27129870170923,103.40362983620993
